true,predict
-3.54944109916687,-4.08595609664917
-3.549396753311157,-3.7522730827331534
-3.5493874549865723,-3.460409879684448
-3.549315929412842,-3.8273732662200928
-3.549118995666504,-3.867578506469727
-3.5491089820861816,-3.6506946086883545
-3.549053430557251,-3.088090181350708
-3.5489695072174072,-3.935816526412964
-3.548889636993408,-3.829042673110962
-3.5488438606262207,-3.856991052627564
-3.548828363418579,-3.868709325790405
-3.548816204071045,-3.894662380218506
-3.548804759979248,-3.8705437183380127
-3.548736095428467,-3.645458221435547
-3.5487136840820312,-3.9629056453704834
-3.5487091541290283,-3.830981969833374
-3.5486645698547363,-3.8765926361083984
-3.5486295223236084,-3.8128182888031006
-3.54862904548645,-4.002665996551514
-3.548628330230713,-3.816565752029419
-3.548572063446045,-4.019347190856934
-3.548551559448242,-4.199234008789063
-3.548482894897461,-4.144016742706299
-3.548445463180542,-3.5024240016937256
-3.5483977794647217,-3.845560789108277
-3.548379182815552,-3.748033046722412
-3.54836106300354,-4.092784881591797
-3.5483365058898926,-3.909863233566284
-3.548335552215576,-3.6428768634796143
-3.5483286380767822,-3.97965407371521
-3.548288345336914,-3.933150291442871
-3.54827618598938,-3.8695247173309326
-3.5482544898986816,-4.058969020843506
-3.548229694366455,-3.8724844455718994
-3.54819917678833,-3.983707189559937
-3.548183917999268,-3.443506956100464
-3.548171281814575,-4.089614868164063
-3.548167943954468,-4.18512487411499
-3.5481503009796143,-3.8059799671173096
-3.548081874847412,-4.305086135864258
-3.5480568408966064,-3.931058645248413
-3.548029899597168,-3.9097743034362793
-3.548024654388428,-3.780220270156861
-3.548008441925049,-4.020543575286865
-3.5479283332824707,-4.230952262878418
-3.547858715057373,-3.791921854019165
-3.5478384494781494,-3.4894282817840576
-3.547835350036621,-4.5253119468688965
-3.5478315353393555,-3.7833211421966553
-3.547830581665039,-3.5946526527404785
-3.5478053092956543,-3.4332797527313232
-3.54775619506836,-3.676289558410645
-3.5477335453033447,-3.69125247001648
-3.54770827293396,-3.7569420337677
-3.547693967819214,-3.932546854019165
-3.547584295272827,-4.059751510620117
-3.547579765319824,-3.5845601558685303
-3.547577381134033,-4.098566055297852
-3.547577142715454,-3.742218255996704
-3.547544240951538,-3.6754326820373535
-3.5475382804870605,-4.084630966186523
-3.5475270748138428,-3.798179864883423
-3.5475027561187744,-3.4342732429504395
-3.547469139099121,-3.888397455215454
-3.547420024871826,-4.071691036224365
-3.5472984313964844,-3.8835887908935542
-3.547235012054444,-3.990046262741089
-3.547222375869751,-3.875114917755127
-3.547208070755005,-3.8627402782440186
-3.547125101089477,-3.745058536529541
-3.547041893005371,-2.8988192081451416
-3.547024965286255,-3.650200605392456
-3.546986818313598,-3.400707006454468
-3.546937704086304,-3.719640493392944
-3.546935796737671,-3.693125724792481
-3.546904802322388,-4.134072303771973
-3.54685640335083,-3.835872888565064
-3.5467803478240967,-3.97225832939148
-3.5466582775115967,-3.726331949234009
-3.5466396808624268,-3.278423547744751
-3.5466318130493164,-3.701117038726807
-3.546622037887573,-4.059872627258301
-3.5466012954711914,-4.0050048828125
-3.546584129333496,-3.5590484142303467
-3.5465245246887207,-3.791332483291626
-3.5465145111083984,-3.3782713413238525
-3.5465126037597656,-3.771048784255981
-3.5464937686920166,-3.5603673458099365
-3.546462297439575,-3.8241679668426514
-3.5464322566986084,-4.067115306854248
-3.546394109725952,-3.4461052417755127
-3.546360731124878,-3.687685251235962
-3.5463554859161377,-3.920403957366944
-3.5463435649871826,-3.688957929611206
-3.5463216304779053,-4.171001434326172
-3.5462684631347656,-3.593043565750122
-3.5462653636932373,-3.576323270797729
-3.546226024627685,-3.904371500015259
-3.546208143234253,-4.0064849853515625
-3.5461318492889404,-3.5770275592803955
-3.5461199283599854,-4.007467269897461
-3.5460636615753174,-4.051059246063232
-3.5460219383239746,-3.9341018199920654
-3.546017646789551,-4.258627891540527
-3.545992612838745,-3.5340769290924072
-3.5459344387054443,-4.205671310424805
-3.54590106010437,-4.015623092651367
-3.54589581489563,-3.720417737960816
-3.5458731651306152,-3.925908088684082
-3.545828104019165,-3.690330743789673
-3.545827388763428,-3.92704963684082
-3.5457656383514404,-3.8820455074310303
-3.54575252532959,-4.199251651763916
-3.5457098484039307,-4.017889022827148
-3.545612573623657,-3.541218042373657
-3.5455751419067383,-4.002994060516357
-3.545552968978882,-3.71943736076355
-3.5455527305603027,-3.8854787349700928
-3.545494079589844,-3.831417798995972
-3.5454893112182617,-3.808418989181519
-3.5454795360565186,-3.9995815753936768
-3.545457601547241,-3.8693535327911377
-3.545426845550537,-4.061409950256348
-3.54541277885437,-3.921034097671509
-3.5453734397888184,-3.830352544784546
-3.545370101928711,-4.042643070220947
-3.5453028678894043,-4.473676681518555
-3.545292615890503,-4.002045631408691
-3.545258045196533,-3.311553478240967
-3.545194625854492,-3.9219231605529785
-3.5451889038085938,-4.535468101501465
-3.54514741897583,-3.972469091415405
-3.545132875442505,-3.866570711135864
-3.54502010345459,-3.951854944229126
-3.545007467269897,-2.8735339641571045
-3.545005798339844,-3.840336561203003
-3.544980049133301,-3.93732476234436
-3.5449392795562744,-3.728792905807495
-3.544909715652466,-3.865563154220581
-3.544891357421875,-3.7179811000823975
-3.5448851585388184,-3.835357904434204
-3.544851064682007,-4.1078691482543945
-3.544801712036133,-3.764213800430298
-3.544778347015381,-3.749823570251465
-3.544736623764038,-3.748708248138428
-3.5447185039520264,-3.9264628887176514
-3.544696092605591,-4.710291862487793
-3.544668197631836,-4.367016792297363
-3.54456090927124,-4.190218448638916
-3.544553518295288,-4.020232200622559
-3.544531345367432,-3.7787506580352783
-3.5445263385772705,-4.049605369567871
-3.5445258617401123,-3.632535696029663
-3.5443694591522217,-3.6014137268066406
-3.544323205947876,-4.231250286102295
-3.544290781021118,-3.373088121414185
-3.5442891120910645,-3.241814374923706
-3.5442886352539062,-3.74812126159668
-3.5442614555358887,-3.7520928382873535
-3.544173240661621,-3.8985378742218018
-3.544130802154541,-4.040940761566162
-3.5440752506256104,-3.863016366958618
-3.543938159942627,-4.0454301834106445
-3.543874740600586,-3.6843879222869873
-3.543823003768921,-3.607445001602173
-3.5438172817230225,-3.7660491466522217
-3.5436508655548096,-4.039194107055664
-3.543637752532959,-4.114161014556885
-3.543609142303467,-3.8155977725982666
-3.543565034866333,-3.928163528442383
-3.543529510498047,-4.0279388427734375
-3.543525695800781,-3.911201000213623
-3.5434627532958984,-3.742007970809937
-3.543417453765869,-4.117274284362793
-3.543353080749512,-3.743465185165405
-3.543325662612915,-3.9368059635162354
-3.543307304382324,-4.253992080688477
-3.5432353019714355,-3.8992760181427
-3.543203830718994,-4.154436111450195
-3.543091297149658,-4.448299407958984
-3.543009996414185,-4.309092998504639
-3.54297423362732,-3.9020841121673584
-3.542943239212036,-3.923130989074707
-3.5428473949432373,-3.6418416500091553
-3.542814016342163,-3.8927738666534415
-3.542799234390259,-3.9084436893463135
-3.542782783508301,-4.102194786071777
-3.542752265930176,-3.35961651802063
-3.5426619052886963,-3.734798192977905
-3.542660713195801,-3.9869906902313232
-3.542649030685425,-3.6018455028533936
-3.5426385402679443,-3.597857713699341
-3.542534589767456,-3.849023580551148
-3.542518615722656,-4.124748706817627
-3.542487144470215,-3.562957763671875
-3.542435884475708,-3.642033815383911
-3.542410373687744,-4.364799499511719
-3.542391061782837,-4.581796169281006
-3.5423338413238525,-3.890869855880737
-3.542312860488892,-4.1692728996276855
-3.5422523021698,-3.742025136947632
-3.542250633239746,-3.575937509536743
-3.542170524597168,-4.154787540435791
-3.5421574115753174,-3.8631374835968018
-3.542131900787353,-3.813870668411255
-3.5421273708343506,-4.550777435302734
-3.542105197906494,-4.106372833251953
-3.542038917541504,-3.794228792190552
-3.5420033931732178,-3.8982436656951904
-3.5419816970825195,-4.128290176391602
-3.541949987411499,-4.04725456237793
-3.541938066482544,-3.5389764308929443
-3.5418667793273926,-3.674572467803955
-3.541865110397339,-3.9789319038391113
-3.5418601036071777,-4.501505374908447
-3.5417914390563965,-3.725821256637573
-3.5417885780334477,-3.9418344497680655
-3.5417416095733643,-3.5503814220428467
-3.541733503341675,-3.913909673690796
-3.541732788085937,-3.734217405319214
-3.5417299270629883,-4.002909183502197
-3.5417041778564453,-4.258607864379883
-3.5415961742401123,-4.083001136779785
-3.541581869125366,-4.298657417297363
-3.5415656566619877,-4.296577453613281
-3.541388273239136,-3.8584682941436768
-3.541350841522217,-3.771549940109253
-3.541320323944092,-4.345186710357666
-3.541306257247925,-3.9297845363616943
-3.5411763191223145,-3.751479387283325
-3.5411548614501958,-3.384713888168335
-3.5411510467529297,-3.715439558029175
-3.541125774383545,-3.708537817001343
-3.5410969257354736,-3.325920343399048
-3.541078329086304,-3.747672319412232
-3.5410468578338623,-4.1454691886901855
-3.541022062301636,-3.90385365486145
-3.541008472442627,-3.7957050800323486
-3.540934562683105,-3.85141396522522
-3.540916204452514,-3.4400973320007324
-3.5408921241760254,-4.004785537719727
-3.5408811569213867,-3.860060453414917
-3.5408079624176025,-3.7922110557556152
-3.540781259536743,-4.0300798416137695
-3.540684223175049,-3.84506630897522
-3.540627241134644,-3.855216503143311
-3.5406031608581543,-4.095207691192627
-3.5405313968658447,-3.778511285781861
-3.540522575378418,-3.925062417984009
-3.540496587753296,-3.3941898345947266
-3.5404868125915527,-3.3587136268615723
-3.540483236312866,-3.589601993560791
-3.540479183197021,-3.4793145656585693
-3.5404624938964844,-4.0376057624816895
-3.540461778640747,-3.8288114070892334
-3.5404555797576904,-3.844936609268189
-3.54040265083313,-3.856327533721924
-3.540393352508545,-3.769667863845825
-3.5403528213500977,-3.949568748474121
-3.5403387546539307,-3.939852237701416
-3.540323257446289,-3.769429445266724
-3.5403051376342773,-3.8812484741210938
-3.5403048992156982,-3.9599416255950928
-3.540300130844116,-3.613938570022583
-3.540283679962158,-3.706024169921875
-3.5402750968933105,-3.8547070026397705
-3.540250778198242,-4.345657825469971
-3.540226936340332,-4.097054481506348
-3.540195941925049,-4.368955135345459
-3.540194511413574,-4.173703193664551
-3.540167093276977,-3.499122381210327
-3.540163516998291,-3.869090795516968
-3.540138006210327,-3.618045091629028
-3.540122032165528,-3.827625274658203
-3.54012131690979,-4.062383651733398
-3.5400636196136475,-4.036048412322998
-3.540035963058472,-3.718807697296143
-3.5400259494781494,-3.854521989822388
-3.5399560928344727,-3.3189139366149902
-3.539945363998413,-3.648694276809693
-3.539942741394043,-4.109175205230713
-3.539926052093506,-3.9985644817352295
-3.5398898124694824,-3.984506607055664
-3.539886951446533,-3.4550793170928955
-3.5398800373077397,-3.697831153869629
-3.5398709774017334,-4.027979850769043
-3.53983998298645,-3.443560838699341
-3.539794445037842,-3.911916494369507
-3.5397515296936035,-3.85450291633606
-3.5397346019744877,-3.8472182750701904
-3.5397019386291504,-3.872704744338989
-3.539684534072876,-3.8476760387420654
-3.5396714210510254,-3.9751408100128174
-3.5396523475646973,-3.690008401870728
-3.539486885070801,-3.600586175918579
-3.539398431777954,-4.0572710037231445
-3.539374351501465,-3.8711211681365967
-3.539368867874145,-3.572272062301636
-3.5393471717834477,-3.992532730102539
-3.539332389831543,-3.758272647857666
-3.539257526397705,-3.724692106246948
-3.5392513275146484,-3.794863700866699
-3.5392069816589355,-3.7635865211486816
-3.5392069816589355,-4.118503570556641
-3.5391604900360107,-3.942846298217773
-3.539156436920166,-3.611859083175659
-3.539072036743164,-3.596806049346924
-3.539053678512573,-3.871238470077514
-3.53894567489624,-4.021023750305176
-3.538928270339966,-3.829263210296631
-3.538912296295166,-3.998367547988892
-3.5388731956481934,-3.4021711349487305
-3.538811206817627,-3.519514322280884
-3.538773536682129,-3.674938440322876
-3.5387215614318848,-3.645103931427002
-3.5387213230133057,-3.533435344696045
-3.53870701789856,-3.738083124160767
-3.538698434829712,-3.7033283710479736
-3.538654088973999,-3.353820323944092
-3.53857421875,-4.018015861511231
-3.538546323776245,-4.040713787078857
-3.538530111312866,-3.825496196746826
-3.538515567779541,-2.893381357192993
-3.538479804992676,-3.5459959506988525
-3.5384409427642822,-3.994007349014282
-3.538425207138061,-3.6426076889038086
-3.538398265838623,-3.928835391998291
-3.538261651992798,-4.269103050231934
-3.538228988647461,-4.1060404777526855
-3.538136482238769,-3.6784980297088623
-3.5380704402923584,-4.2146897315979
-3.5380406379699707,-3.834018468856812
-3.5379838943481445,-3.66411805152893
-3.5379385948181152,-3.636287927627564
-3.537817478179932,-3.7802987098693848
-3.537805557250977,-3.928621530532837
-3.5378012657165527,-4.007931709289551
-3.5377917289733887,-3.9680497646331783
-3.537750005722046,-3.6540157794952393
-3.5377447605133057,-3.84445071220398
-3.5377092361450195,-3.554957151412964
-3.5377047061920166,-3.744095087051392
-3.537612199783325,-3.944520711898804
-3.537585735321045,-3.0624477863311768
-3.5375752449035645,-3.903834104537964
-3.5374763011932373,-4.376080989837647
-3.5374715328216557,-3.636435270309448
-3.537461519241333,-3.871267318725586
-3.5374186038970947,-3.774928331375122
-3.537372350692749,-3.5879456996917725
-3.5373551845550537,-3.683656930923462
-3.537339210510254,-4.019956588745117
-3.5372183322906494,-3.964323282241821
-3.5371434688568115,-3.9699552059173584
-3.5371336936950684,-3.69425892829895
-3.537057399749756,-4.119978904724121
-3.537053108215332,-3.629479169845581
-3.53702974319458,-4.144986152648926
-3.537022113800049,-3.610268831253052
-3.536968231201172,-3.76348328590393
-3.536965847015381,-3.894113779067993
-3.536806106567383,-3.68337345123291
-3.536771535873413,-3.663208723068237
-3.5367445945739746,-3.915636777877808
-3.5367419719696045,-3.790712833404541
-3.53668475151062,-3.8235888481140137
-3.536673069000244,-4.222507476806641
-3.5365538597106934,-3.728569746017456
-3.536548614501953,-3.727865695953369
-3.536530017852783,-3.853835821151733
-3.536518096923828,-3.7839977741241455
-3.5365102291107178,-3.865144968032837
-3.5365002155303955,-3.0645534992218018
-3.5364246368408203,-3.9622960090637207
-3.5364058017730717,-3.8080649375915527
-3.5363712310791016,-4.028552055358887
-3.536320686340332,-3.5200202465057373
-3.5362868309021,-3.992830991744995
-3.536271572113037,-4.119865417480469
-3.536268949508667,-3.6884725093841553
-3.5362653732299805,-4.179488182067871
-3.536198616027832,-3.6195719242095943
-3.536030530929565,-2.799938201904297
-3.535993814468384,-4.134980201721191
-3.535924196243286,-3.9831016063690186
-3.535904884338379,-3.76879358291626
-3.535865068435669,-3.4795408248901367
-3.535802364349365,-3.980372190475464
-3.535730600357056,-3.824364185333252
-3.535675287246704,-3.5619266033172607
-3.535640001296997,-4.045196533203125
-3.5356132984161377,-3.986586332321167
-3.5355265140533447,-3.7093498706817623
-3.535519361495972,-4.427046775817871
-3.535496711730957,-3.828662633895874
-3.5354480743408203,-3.842138767242432
-3.5354411602020264,-3.769855499267578
-3.535431146621704,-3.621049642562866
-3.5353925228118896,-3.876736640930176
-3.535231113433838,-4.183787822723389
-3.535221815109253,-3.8735272884368896
-3.535194635391236,-3.738597869873047
-3.535120010375977,-3.880775690078736
-3.535076856613159,-3.880821466445923
-3.535022735595703,-3.880311727523804
-3.534963846206665,-4.474825859069824
-3.534952163696289,-3.797595977783203
-3.5349268913269043,-3.8496439456939697
-3.53491735458374,-4.036334991455078
-3.5349137783050537,-4.099184989929199
-3.5348708629608154,-3.985170602798462
-3.534829616546631,-3.855037450790405
-3.5347673892974854,-4.026009559631348
-3.534609079360962,-3.9897496700286874
-3.534560203552246,-3.317093849182129
-3.5345335006713867,-3.4747414588928223
-3.534449338912964,-3.763399362564087
-3.534440755844116,-3.693180799484253
-3.5344367027282715,-3.872042179107666
-3.534420728683472,-3.8392086029052734
-3.534369945526123,-4.059511661529541
-3.534353733062744,-3.9890389442443848
-3.5343217849731445,-4.262966156005859
-3.534257411956787,-3.947793245315552
-3.5342459678649902,-4.160825729370117
-3.5342347621917725,-3.9083001613616943
-3.5341603755950928,-3.993364572525024
-3.534137487411499,-4.1389689445495605
-3.534069299697876,-4.019391059875488
-3.534050464630127,-4.095099449157715
-3.534017562866211,-3.852384328842163
-3.5338728427886963,-3.4978394508361816
-3.5338592529296875,-4.034573554992676
-3.5337932109832764,-3.789753198623657
-3.533766508102417,-3.932999849319458
-3.533729314804077,-3.5294368267059326
-3.533712148666382,-3.885923385620117
-3.5337066650390625,-3.5045790672302246
-3.5336856842041016,-3.83125901222229
-3.533595323562622,-3.726518630981445
-3.5335733890533447,-3.938443422317505
-3.53356409072876,-4.434030532836914
-3.5335278511047363,-3.929603338241577
-3.533518552780152,-4.117186546325684
-3.533292293548584,-4.10184907913208
-3.53326416015625,-3.91887640953064
-3.533254146575928,-3.4667227268218994
-3.533252239227295,-3.551805019378662
-3.533174991607666,-4.074328899383545
-3.533166885375977,-4.051640510559082
-3.533087730407715,-3.889945507049561
-3.533081531524658,-2.754790544509888
-3.533080101013184,-3.7703237533569336
-3.5330727100372314,-3.560890913009644
-3.5330634117126465,-3.978528261184693
-3.5329949855804443,-3.755725145339966
-3.532944679260254,-4.083062171936035
-3.5329015254974365,-3.8908169269561768
-3.5328807830810547,-4.022123336791992
-3.53286361694336,-4.015844821929932
-3.532855987548828,-4.059584140777588
-3.5328283309936523,-4.005827903747559
-3.532805919647217,-3.689632177352905
-3.532679557800293,-3.784693479537964
-3.5326709747314453,-4.035992622375488
-3.532649040222168,-4.145828723907471
-3.532637119293213,-4.228813648223877
-3.532613754272461,-4.2909770011901855
-3.532580852508545,-3.794415235519409
-3.532556772232056,-3.593395948410034
-3.532493829727173,-3.672821044921875
-3.5324935913085938,-3.4829366207122803
-3.5324275493621826,-4.049684524536133
-3.5323832035064697,-3.869739294052124
-3.53238296508789,-3.85214114189148
-3.532376527786255,-3.7693471908569336
-3.532329559326172,-4.062586784362793
-3.532320499420166,-3.7965919971466064
-3.5322999954223637,-3.9442389011383057
-3.532267570495605,-3.5877444744110107
-3.532236337661743,-3.7246956825256343
-3.532174587249756,-3.8231353759765625
-3.5321285724639893,-3.8207485675811768
-3.532019853591919,-3.965652227401733
-3.5319979190826416,-3.7664270401000977
-3.5319747924804688,-3.6266119480133057
-3.5319647789001465,-4.163580417633057
-3.5318892002105717,-4.035408973693848
-3.5318028926849365,-4.236253261566162
-3.531660318374634,-3.9235565662384033
-3.5316083431243896,-3.780417680740357
-3.531590223312378,-4.038114070892334
-3.5315639972686768,-3.9364187717437744
-3.5315637588500977,-3.952861070632935
-3.531496286392212,-3.5840542316436768
-3.5314502716064453,-4.040649890899658
-3.531411409378052,-3.6347577571868896
-3.531398296356201,-3.992625951766968
-3.5313949584960938,-4.333540916442871
-3.5313587188720703,-4.447566986083984
-3.531348705291748,-4.228626728057861
-3.531306266784668,-3.741389513015747
-3.5313000679016118,-4.074210643768311
-3.5312600135803223,-3.947004556655884
-3.531242609024048,-3.816359519958496
-3.5312273502349854,-3.8694393634796143
-3.5312185287475586,-3.8067896366119385
-3.531161308288574,-4.074280738830566
-3.5311408042907715,-3.728082180023194
-3.531090497970581,-3.9487228393554688
-3.531053304672241,-4.06688117980957
-3.531019449234009,-3.671588659286499
-3.5310146808624268,-4.417630195617676
-3.530991315841675,-4.095138549804688
-3.530904531478882,-3.779734134674072
-3.5308408737182617,-3.817294597625733
-3.530817985534668,-3.845793008804321
-3.5307345390319824,-3.739957571029663
-3.530600309371948,-4.084666728973389
-3.5305581092834477,-3.794572114944458
-3.530507802963257,-3.972961664199829
-3.5304410457611084,-3.905430793762207
-3.530436754226685,-3.540832281112671
-3.5304031372070312,-3.926308870315552
-3.5303990840911865,-3.951730489730835
-3.5303914546966557,-3.546772718429565
-3.530285120010376,-3.4431369304656982
-3.530275583267212,-3.430047512054444
-3.5302722454071045,-3.765550136566162
-3.5301902294158936,-3.0477235317230225
-3.530137300491333,-3.46809983253479
-3.530128002166748,-4.00425386428833
-3.5301144123077397,-3.7617030143737793
-3.530070781707764,-3.772820711135864
-3.529968738555908,-4.347001552581787
-3.5298664569854736,-4.396992206573486
-3.529860258102417,-3.821345567703247
-3.52982759475708,-3.898951768875122
-3.5297813415527344,-3.9897847175598153
-3.5297281742095947,-3.43389105796814
-3.5297186374664307,-3.5202438831329346
-3.529714107513428,-3.875032663345337
-3.5296952724456787,-3.887744188308716
-3.529603958129883,-3.858497381210327
-3.52959418296814,-3.4799609184265137
-3.5295748710632324,-3.767573118209839
-3.529571056365967,-3.729992628097534
-3.529566764831543,-3.382070779800415
-3.529501676559448,-4.131856918334961
-3.5294952392578125,-3.798252582550049
-3.529487133026123,-3.744221448898315
-3.5294859409332275,-3.840752363204956
-3.5294833183288574,-4.387993812561035
-3.529477834701538,-3.7416117191314697
-3.5294606685638428,-3.6236414909362793
-3.5294361114501958,-3.272380113601685
-3.529421091079712,-3.593812227249145
-3.5294129848480225,-3.869886636734009
-3.529365539550781,-3.533886671066284
-3.529105424880981,-3.651745319366455
-3.529057502746582,-4.023951530456543
-3.529051780700684,-3.812030553817749
-3.5290472507476807,-3.832364320755005
-3.529038667678833,-3.6591637134552
-3.529028415679932,-3.612607717514038
-3.529003143310547,-3.6556665897369385
-3.5290024280548096,-3.5470705032348637
-3.5289554595947266,-3.866494417190552
-3.528893232345581,-3.720326662063599
-3.528867483139038,-3.713457584381104
-3.5288641452789307,-4.213357925415039
-3.5288071632385254,-3.744945287704468
-3.5287857055664062,-3.7899863719940186
-3.528743267059326,-3.677381277084351
-3.52864146232605,-3.8563945293426514
-3.528632402420044,-3.915550470352173
-3.528611898422241,-3.813787221908569
-3.5285682678222656,-3.8296496868133545
-3.528515577316284,-3.944260835647583
-3.528491735458374,-3.521615982055664
-3.528433084487915,-3.8436262607574463
-3.528294801712036,-4.0108842849731445
-3.52822494506836,-4.150485038757324
-3.5282084941864014,-3.8808887004852295
-3.5282082557678223,-3.930004358291626
-3.528163194656372,-4.138160705566406
-3.5281412601470947,-3.775283098220825
-3.528073787689209,-3.8005521297454834
-3.52805757522583,-3.8922955989837646
-3.527932643890381,-3.81574273109436
-3.527914762496948,-3.658502578735352
-3.527902603149414,-3.8954339027404794
-3.5278728008270264,-3.882594585418701
-3.5278396606445312,-3.62179970741272
-3.5278093814849854,-3.960676431655884
-3.527761459350586,-4.029643058776856
-3.5276589393615723,-3.624394655227661
-3.527637481689453,-3.898059129714966
-3.5276119709014893,-4.012535095214844
-3.527562379837036,-3.0212323665618896
-3.527533054351806,-4.502136707305908
-3.527528762817383,-3.815682888031006
-3.5275251865386963,-3.846999883651733
-3.5275096893310547,-3.7811765670776367
-3.527484893798828,-3.8796775341033936
-3.527480125427246,-3.742525577545166
-3.527472734451294,-3.898770332336426
-3.5274646282196045,-4.286368370056152
-3.5274579524993896,-3.668565034866333
-3.527409076690674,-3.825237512588501
-3.527261018753052,-3.544429063796997
-3.527235269546509,-3.726745843887329
-3.5272111892700195,-3.9754233360290527
-3.527199506759644,-3.832085371017456
-3.5271706581115723,-3.858614683151245
-3.527167320251465,-3.831572771072388
-3.527108192443848,-4.009530544281006
-3.527065753936768,-3.8149259090423584
-3.527051448822021,-3.84093976020813
-3.526965379714966,-3.756124258041382
-3.5268337726593018,-3.783079862594605
-3.5268170833587646,-3.728379011154175
-3.5268051624298096,-3.8592255115509033
-3.5267493724823,-3.8182952404022217
-3.52665376663208,-3.709983587265015
-3.526545286178589,-3.980490446090698
-3.52653431892395,-3.843652725219727
-3.5265321731567383,-4.190772533416748
-3.526515007019043,-3.945087194442749
-3.526480197906494,-4.000879287719727
-3.5264687538146973,-3.856585502624512
-3.526321649551392,-4.1938066482543945
-3.5262644290924072,-3.483850717544556
-3.526259660720825,-3.728640794754028
-3.526244878768921,-3.643133163452149
-3.526205539703369,-3.774351358413696
-3.5261940956115723,-2.634483575820923
-3.526071786880493,-3.685091733932495
-3.52604079246521,-3.656627655029297
-3.525972843170166,-4.040686130523682
-3.525964736938477,-3.918770551681519
-3.52595591545105,-3.996910333633423
-3.5258400440216064,-3.711426973342896
-3.5258378982543945,-3.865357160568237
-3.5258102416992188,-3.863035917282105
-3.525780439376831,-4.329305648803711
-3.525775194168091,-3.991860628128052
-3.525717496871948,-3.632334470748901
-3.525706052780152,-3.3693926334381104
-3.525693416595459,-4.026026248931885
-3.525644540786743,-3.738178253173828
-3.5256075859069824,-4.517223358154297
-3.5256049633026123,-3.456140279769897
-3.5255684852600098,-3.798892736434937
-3.525550603866577,-4.251094818115234
-3.525458574295044,-3.4337832927703857
-3.525432586669922,-3.8026859760284415
-3.525425910949707,-3.779041051864624
-3.525425434112549,-3.9143497943878174
-3.525416851043701,-3.890707731246948
-3.5253665447235107,-3.741041421890259
-3.52532696723938,-4.128172397613525
-3.525315761566162,-4.219197750091553
-3.5251948833465576,-4.008767604827881
-3.52517318725586,-3.630614042282105
-3.525154590606689,-3.661735773086548
-3.525143384933472,-3.9377965927124015
-3.525110244750977,-3.6157634258270255
-3.525044202804565,-3.982159852981568
-3.525009155273437,-3.838489055633545
-3.524972915649414,-3.781653642654419
-3.5249311923980717,-3.609886884689331
-3.5249242782592773,-3.735820770263672
-3.5249085426330566,-3.6983001232147217
-3.524906635284424,-3.99030327796936
-3.52486252784729,-3.9783899784088135
-3.5248591899871826,-4.113248348236084
-3.5248522758483887,-3.834348440170288
-3.524839162826538,-3.561399221420288
-3.524796485900879,-3.4919872283935547
-3.524779796600342,-3.486405611038208
-3.524735927581787,-3.669516324996948
-3.5247349739074707,-4.322929382324219
-3.5247299671173096,-3.479682207107544
-3.524680852890014,-3.9499318599700928
-3.5245752334594727,-3.824486494064331
-3.5245165824890137,-3.6859772205352783
-3.5244295597076416,-3.797741651535034
-3.5244171619415283,-3.860084295272827
-3.5243849754333496,-3.7550723552703857
-3.5243711471557617,-4.262721061706543
-3.524348020553589,-4.058529853820801
-3.524314641952514,-3.774665594100952
-3.5242791175842285,-3.6573548316955566
-3.5242621898651123,-4.030336380004883
-3.524249792098999,-3.693080186843872
-3.524243116378784,-3.815205812454224
-3.524237155914306,-3.751425266265869
-3.5241808891296387,-3.710694074630737
-3.524075508117676,-4.435815811157227
-3.524061441421509,-3.932544231414795
-3.5240273475646973,-3.592529058456421
-3.523977518081665,-3.824268579483032
-3.5239288806915283,-4.049493312835693
-3.5239267349243164,-4.224058628082275
-3.5238711833953857,-4.165208339691162
-3.5238595008850098,-3.8961315155029297
-3.523844003677368,-3.824572086334229
-3.523829936981201,-4.501914024353027
-3.5238037109375,-3.737176179885864
-3.5237903594970703,-3.3348419666290283
-3.52377724647522,-3.831575870513916
-3.5237605571746826,-4.229965686798096
-3.5237302780151367,-3.6818907260894775
-3.523711442947388,-4.174455642700195
-3.5236918926239014,-3.130223035812378
-3.523632764816284,-3.4234707355499268
-3.5236239433288574,-3.802791595458984
-3.5235865116119385,-4.18968677520752
-3.5235674381256104,-3.762739419937134
-3.5235486030578613,-4.481489658355713
-3.5234925746917725,-3.570758104324341
-3.523489475250244,-3.773463010787964
-3.5234553813934326,-4.033927917480469
-3.523390531539917,-3.696896553039551
-3.523383140563965,-3.744525909423828
-3.523366451263428,-3.9848792552948
-3.5233423709869385,-3.287086009979248
-3.523335218429565,-3.6555001735687256
-3.5233049392700195,-3.890913248062134
-3.523303270339966,-3.850341081619263
-3.5232584476470947,-3.932248592376709
-3.523157119750977,-3.99145770072937
-3.523118257522583,-3.7222163677215576
-3.523110628128052,-3.6606595516204834
-3.5230157375335693,-4.241426467895508
-3.52292537689209,-3.919946432113648
-3.522773742675781,-3.034996271133423
-3.522764205932617,-4.067686080932617
-3.522719383239746,-4.026828765869141
-3.5226705074310303,-4.413497447967529
-3.52266263961792,-3.9385578632354736
-3.522615671157837,-3.619917154312134
-3.522566795349121,-3.4443976879119877
-3.5225532054901123,-3.0618488788604736
-3.522550344467163,-3.608401298522949
-3.5224761962890625,-3.5886096954345703
-3.5224392414093018,-4.067765235900879
-3.5223984718322754,-3.698596715927124
-3.5223870277404785,-3.567831516265869
